4,9,12,Nan,Nan,Nan,Nan,Nan
0,10,18,46,Nan,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
28,Nan,Nan,Nan,Nan,Nan,Nan,Nan
4,9,Nan,Nan,Nan,Nan,Nan,Nan
33,42,Nan,Nan,Nan,Nan,Nan,Nan
10,19,27,28,Nan,Nan,Nan,Nan
0,1,12,16,19,Nan,Nan,Nan
4,5,16,36,Nan,Nan,Nan,Nan
0,7,11,22,27,Nan,Nan,Nan
25,28,Nan,Nan,Nan,Nan,Nan,Nan
4,22,32,35,42,Nan,Nan,Nan
10,42,45,Nan,Nan,Nan,Nan,Nan
12,31,33,36,39,Nan,Nan,Nan
14,44,Nan,Nan,Nan,Nan,Nan,Nan
4,6,9,12,14,26,Nan,Nan
27,28,Nan,Nan,Nan,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
5,10,26,Nan,Nan,Nan,Nan,Nan
12,14,21,46,Nan,Nan,Nan,Nan
16,27,38,43,Nan,Nan,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
33,42,47,Nan,Nan,Nan,Nan,Nan
4,8,22,Nan,Nan,Nan,Nan,Nan
4,9,37,Nan,Nan,Nan,Nan,Nan
27,28,Nan,Nan,Nan,Nan,Nan,Nan
23,24,40,41,43,Nan,Nan,Nan
17,29,32,47,Nan,Nan,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
10,38,Nan,Nan,Nan,Nan,Nan,Nan
0,11,18,24,33,Nan,Nan,Nan
9,31,Nan,Nan,Nan,Nan,Nan,Nan
2,3,4,8,10,18,40,49
19,27,47,Nan,Nan,Nan,Nan,Nan
10,17,22,40,Nan,Nan,Nan,Nan
33,42,Nan,Nan,Nan,Nan,Nan,Nan
9,23,24,32,40,41,Nan,Nan
5,14,22,Nan,Nan,Nan,Nan,Nan
7,11,33,37,45,47,Nan,Nan
28,Nan,Nan,Nan,Nan,Nan,Nan,Nan
26,28,Nan,Nan,Nan,Nan,Nan,Nan
3,28,33,42,Nan,Nan,Nan,Nan
13,23,24,34,40,41,43,Nan
4,9,25,Nan,Nan,Nan,Nan,Nan
15,18,21,23,Nan,Nan,Nan,Nan
12,31,Nan,Nan,Nan,Nan,Nan,Nan
29,49,Nan,Nan,Nan,Nan,Nan,Nan
2,9,25,32,41,45,46,47
7,11,37,Nan,Nan,Nan,Nan,Nan
0,30,35,Nan,Nan,Nan,Nan,Nan
18,30,Nan,Nan,Nan,Nan,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
4,9,Nan,Nan,Nan,Nan,Nan,Nan
14,44,Nan,Nan,Nan,Nan,Nan,Nan
33,42,Nan,Nan,Nan,Nan,Nan,Nan
0,2,6,29,46,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
14,26,Nan,Nan,Nan,Nan,Nan,Nan
2,14,44,Nan,Nan,Nan,Nan,Nan
4,9,18,Nan,Nan,Nan,Nan,Nan
1,7,33,42,Nan,Nan,Nan,Nan
18,38,49,Nan,Nan,Nan,Nan,Nan
18,34,Nan,Nan,Nan,Nan,Nan,Nan
9,31,39,42,45,Nan,Nan,Nan
4,9,Nan,Nan,Nan,Nan,Nan,Nan
16,17,21,32,41,45,Nan,Nan
0,4,15,23,27,Nan,Nan,Nan
2,38,48,Nan,Nan,Nan,Nan,Nan
0,16,24,Nan,Nan,Nan,Nan,Nan
4,27,31,36,Nan,Nan,Nan,Nan
18,39,46,Nan,Nan,Nan,Nan,Nan
6,31,33,41,42,Nan,Nan,Nan
1,Nan,Nan,Nan,Nan,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
7,15,46,Nan,Nan,Nan,Nan,Nan
0,13,16,Nan,Nan,Nan,Nan,Nan
28,29,Nan,Nan,Nan,Nan,Nan,Nan
5,22,Nan,Nan,Nan,Nan,Nan,Nan
16,20,29,31,32,Nan,Nan,Nan
15,18,31,32,34,39,44,Nan
12,31,36,48,Nan,Nan,Nan,Nan
14,17,29,47,Nan,Nan,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
3,37,41,Nan,Nan,Nan,Nan,Nan
21,28,40,42,Nan,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
13,39,47,Nan,Nan,Nan,Nan,Nan
14,44,Nan,Nan,Nan,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
33,42,Nan,Nan,Nan,Nan,Nan,Nan
43,46,Nan,Nan,Nan,Nan,Nan,Nan
10,23,43,Nan,Nan,Nan,Nan,Nan
11,25,31,Nan,Nan,Nan,Nan,Nan
5,15,22,36,Nan,Nan,Nan,Nan
27,28,31,34,Nan,Nan,Nan,Nan
23,24,40,41,43,Nan,Nan,Nan
3,4,36,Nan,Nan,Nan,Nan,Nan
28,37,43,46,Nan,Nan,Nan,Nan
5,21,38,41,Nan,Nan,Nan,Nan
1,9,34,48,Nan,Nan,Nan,Nan
7,16,38,42,Nan,Nan,Nan,Nan
28,36,46,Nan,Nan,Nan,Nan,Nan
37,Nan,Nan,Nan,Nan,Nan,Nan,Nan
21,22,38,Nan,Nan,Nan,Nan,Nan
15,27,28,Nan,Nan,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
5,8,25,Nan,Nan,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
7,8,29,40,Nan,Nan,Nan,Nan
14,44,Nan,Nan,Nan,Nan,Nan,Nan
4,9,22,Nan,Nan,Nan,Nan,Nan
6,17,37,Nan,Nan,Nan,Nan,Nan
1,2,11,14,18,19,Nan,Nan
5,22,43,Nan,Nan,Nan,Nan,Nan
8,33,42,Nan,Nan,Nan,Nan,Nan
27,32,42,43,Nan,Nan,Nan,Nan
0,2,9,26,Nan,Nan,Nan,Nan
15,22,Nan,Nan,Nan,Nan,Nan,Nan
2,9,11,28,37,49,Nan,Nan
2,4,9,49,Nan,Nan,Nan,Nan
30,49,Nan,Nan,Nan,Nan,Nan,Nan
4,16,21,42,Nan,Nan,Nan,Nan
5,22,Nan,Nan,Nan,Nan,Nan,Nan
7,29,33,36,Nan,Nan,Nan,Nan
10,14,44,Nan,Nan,Nan,Nan,Nan
3,18,21,35,Nan,Nan,Nan,Nan
28,32,41,Nan,Nan,Nan,Nan,Nan
5,6,31,Nan,Nan,Nan,Nan,Nan
18,24,34,Nan,Nan,Nan,Nan,Nan
28,Nan,Nan,Nan,Nan,Nan,Nan,Nan
17,35,47,Nan,Nan,Nan,Nan,Nan
21,33,42,Nan,Nan,Nan,Nan,Nan
3,12,23,29,31,33,35,36
35,Nan,Nan,Nan,Nan,Nan,Nan,Nan
12,Nan,Nan,Nan,Nan,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
28,40,42,47,Nan,Nan,Nan,Nan
15,28,45,Nan,Nan,Nan,Nan,Nan
4,12,Nan,Nan,Nan,Nan,Nan,Nan
5,11,22,Nan,Nan,Nan,Nan,Nan
2,17,35,Nan,Nan,Nan,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
17,Nan,Nan,Nan,Nan,Nan,Nan,Nan
4,7,11,43,Nan,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
14,44,Nan,Nan,Nan,Nan,Nan,Nan
27,28,45,Nan,Nan,Nan,Nan,Nan
9,16,Nan,Nan,Nan,Nan,Nan,Nan
1,19,20,27,33,Nan,Nan,Nan
12,29,Nan,Nan,Nan,Nan,Nan,Nan
1,24,Nan,Nan,Nan,Nan,Nan,Nan
2,4,22,Nan,Nan,Nan,Nan,Nan
3,6,12,13,23,29,31,Nan
13,43,Nan,Nan,Nan,Nan,Nan,Nan
0,8,11,48,Nan,Nan,Nan,Nan
34,Nan,Nan,Nan,Nan,Nan,Nan,Nan
23,24,40,41,43,Nan,Nan,Nan
1,3,17,18,35,Nan,Nan,Nan
8,27,32,48,Nan,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
5,22,47,Nan,Nan,Nan,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
2,3,18,32,35,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
15,19,32,45,Nan,Nan,Nan,Nan
3,13,31,Nan,Nan,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
9,30,Nan,Nan,Nan,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
6,27,28,39,41,Nan,Nan,Nan
2,16,32,45,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
7,11,27,37,45,Nan,Nan,Nan
0,6,13,30,Nan,Nan,Nan,Nan
2,5,14,22,Nan,Nan,Nan,Nan
10,42,Nan,Nan,Nan,Nan,Nan,Nan
5,22,30,Nan,Nan,Nan,Nan,Nan
6,33,42,Nan,Nan,Nan,Nan,Nan
12,17,29,42,47,Nan,Nan,Nan
5,8,22,Nan,Nan,Nan,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
4,7,9,21,22,32,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
12,15,22,31,36,48,Nan,Nan
28,Nan,Nan,Nan,Nan,Nan,Nan,Nan
3,18,35,38,Nan,Nan,Nan,Nan
18,20,Nan,Nan,Nan,Nan,Nan,Nan
7,11,37,Nan,Nan,Nan,Nan,Nan
19,28,41,Nan,Nan,Nan,Nan,Nan
0,20,Nan,Nan,Nan,Nan,Nan,Nan
4,9,24,32,39,Nan,Nan,Nan
25,43,Nan,Nan,Nan,Nan,Nan,Nan
21,Nan,Nan,Nan,Nan,Nan,Nan,Nan
11,34,42,46,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
1,27,38,Nan,Nan,Nan,Nan,Nan
30,35,42,49,Nan,Nan,Nan,Nan
33,42,Nan,Nan,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
1,4,15,18,36,Nan,Nan,Nan
2,11,21,28,37,Nan,Nan,Nan
9,30,34,40,Nan,Nan,Nan,Nan
21,27,Nan,Nan,Nan,Nan,Nan,Nan
27,28,Nan,Nan,Nan,Nan,Nan,Nan
0,2,3,46,Nan,Nan,Nan,Nan
13,Nan,Nan,Nan,Nan,Nan,Nan,Nan
10,37,46,Nan,Nan,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
1,14,21,27,28,30,33,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
1,22,25,26,30,33,49,Nan
12,18,24,Nan,Nan,Nan,Nan,Nan
1,19,36,Nan,Nan,Nan,Nan,Nan
28,36,Nan,Nan,Nan,Nan,Nan,Nan
1,19,Nan,Nan,Nan,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
3,14,18,27,Nan,Nan,Nan,Nan
16,31,43,44,Nan,Nan,Nan,Nan
4,19,23,35,39,Nan,Nan,Nan
13,30,Nan,Nan,Nan,Nan,Nan,Nan
3,18,22,Nan,Nan,Nan,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
16,21,22,23,42,Nan,Nan,Nan
7,20,49,Nan,Nan,Nan,Nan,Nan
16,23,24,26,34,40,41,43
4,9,48,Nan,Nan,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
33,42,Nan,Nan,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
11,19,24,Nan,Nan,Nan,Nan,Nan
0,25,36,42,Nan,Nan,Nan,Nan
4,7,8,34,Nan,Nan,Nan,Nan
3,24,27,30,Nan,Nan,Nan,Nan
1,12,19,27,Nan,Nan,Nan,Nan
1,2,19,33,Nan,Nan,Nan,Nan
3,18,28,35,Nan,Nan,Nan,Nan
4,9,Nan,Nan,Nan,Nan,Nan,Nan
2,37,Nan,Nan,Nan,Nan,Nan,Nan
16,47,Nan,Nan,Nan,Nan,Nan,Nan
16,32,Nan,Nan,Nan,Nan,Nan,Nan
34,35,39,46,Nan,Nan,Nan,Nan
3,23,26,35,36,Nan,Nan,Nan
17,29,36,47,Nan,Nan,Nan,Nan
33,40,Nan,Nan,Nan,Nan,Nan,Nan
15,20,Nan,Nan,Nan,Nan,Nan,Nan
12,14,46,Nan,Nan,Nan,Nan,Nan
4,5,16,18,32,40,45,Nan
10,18,27,28,Nan,Nan,Nan,Nan
5,22,38,Nan,Nan,Nan,Nan,Nan
0,31,43,Nan,Nan,Nan,Nan,Nan
27,46,Nan,Nan,Nan,Nan,Nan,Nan
4,9,Nan,Nan,Nan,Nan,Nan,Nan
0,6,12,14,25,30,44,Nan
20,21,Nan,Nan,Nan,Nan,Nan,Nan
7,11,37,43,45,47,Nan,Nan
1,19,Nan,Nan,Nan,Nan,Nan,Nan
15,21,22,29,Nan,Nan,Nan,Nan
4,38,40,Nan,Nan,Nan,Nan,Nan
2,6,22,35,Nan,Nan,Nan,Nan
7,17,47,Nan,Nan,Nan,Nan,Nan
25,28,38,Nan,Nan,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
1,13,22,Nan,Nan,Nan,Nan,Nan
0,2,4,17,Nan,Nan,Nan,Nan
1,19,21,45,Nan,Nan,Nan,Nan
4,9,Nan,Nan,Nan,Nan,Nan,Nan
31,40,Nan,Nan,Nan,Nan,Nan,Nan
2,7,44,48,Nan,Nan,Nan,Nan
5,8,17,27,30,33,Nan,Nan
1,22,Nan,Nan,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
10,14,Nan,Nan,Nan,Nan,Nan,Nan
33,41,49,Nan,Nan,Nan,Nan,Nan
7,15,24,Nan,Nan,Nan,Nan,Nan
5,22,28,Nan,Nan,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
0,6,11,33,44,Nan,Nan,Nan
4,7,9,11,19,37,43,47
3,10,15,16,19,33,49,Nan
16,21,32,42,47,Nan,Nan,Nan
4,7,15,28,49,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
23,24,40,41,43,Nan,Nan,Nan
14,26,34,41,44,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
32,Nan,Nan,Nan,Nan,Nan,Nan,Nan
8,15,19,25,Nan,Nan,Nan,Nan
40,41,Nan,Nan,Nan,Nan,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
42,48,Nan,Nan,Nan,Nan,Nan,Nan
1,7,9,28,Nan,Nan,Nan,Nan
5,22,Nan,Nan,Nan,Nan,Nan,Nan
0,34,37,42,Nan,Nan,Nan,Nan
7,15,33,47,49,Nan,Nan,Nan
0,2,13,46,Nan,Nan,Nan,Nan
14,24,33,42,Nan,Nan,Nan,Nan
3,6,Nan,Nan,Nan,Nan,Nan,Nan
39,41,48,Nan,Nan,Nan,Nan,Nan
5,20,22,Nan,Nan,Nan,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
18,35,36,39,47,Nan,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
9,Nan,Nan,Nan,Nan,Nan,Nan,Nan
1,19,Nan,Nan,Nan,Nan,Nan,Nan
17,33,42,Nan,Nan,Nan,Nan,Nan
33,42,Nan,Nan,Nan,Nan,Nan,Nan
14,44,49,Nan,Nan,Nan,Nan,Nan
7,11,37,Nan,Nan,Nan,Nan,Nan
5,11,25,Nan,Nan,Nan,Nan,Nan
20,Nan,Nan,Nan,Nan,Nan,Nan,Nan
13,28,37,40,Nan,Nan,Nan,Nan
38,Nan,Nan,Nan,Nan,Nan,Nan,Nan
36,46,Nan,Nan,Nan,Nan,Nan,Nan
3,20,Nan,Nan,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
4,9,Nan,Nan,Nan,Nan,Nan,Nan
35,38,45,Nan,Nan,Nan,Nan,Nan
13,36,42,Nan,Nan,Nan,Nan,Nan
4,13,18,40,44,Nan,Nan,Nan
10,32,35,Nan,Nan,Nan,Nan,Nan
33,38,42,Nan,Nan,Nan,Nan,Nan
14,27,28,37,Nan,Nan,Nan,Nan
0,1,27,Nan,Nan,Nan,Nan,Nan
36,40,Nan,Nan,Nan,Nan,Nan,Nan
0,11,35,41,42,Nan,Nan,Nan
19,41,48,Nan,Nan,Nan,Nan,Nan
3,8,22,39,Nan,Nan,Nan,Nan
5,22,Nan,Nan,Nan,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
5,7,33,37,Nan,Nan,Nan,Nan
13,18,22,27,39,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
13,17,29,47,48,Nan,Nan,Nan
7,9,11,13,15,46,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
23,24,40,41,43,Nan,Nan,Nan
5,22,36,Nan,Nan,Nan,Nan,Nan
3,15,16,43,Nan,Nan,Nan,Nan
0,19,26,27,28,Nan,Nan,Nan
27,28,49,Nan,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
17,29,36,47,Nan,Nan,Nan,Nan
23,31,33,40,Nan,Nan,Nan,Nan
11,44,45,Nan,Nan,Nan,Nan,Nan
9,16,28,48,Nan,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
4,9,36,Nan,Nan,Nan,Nan,Nan
2,14,44,Nan,Nan,Nan,Nan,Nan
23,24,40,41,42,43,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
12,31,36,38,48,Nan,Nan,Nan
10,14,40,Nan,Nan,Nan,Nan,Nan
0,4,10,49,Nan,Nan,Nan,Nan
1,18,19,42,Nan,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
6,35,47,Nan,Nan,Nan,Nan,Nan
4,9,Nan,Nan,Nan,Nan,Nan,Nan
0,22,27,28,31,Nan,Nan,Nan
4,36,Nan,Nan,Nan,Nan,Nan,Nan
3,6,38,Nan,Nan,Nan,Nan,Nan
9,14,20,36,Nan,Nan,Nan,Nan
10,15,24,42,43,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
27,28,Nan,Nan,Nan,Nan,Nan,Nan
3,21,41,Nan,Nan,Nan,Nan,Nan
22,33,39,Nan,Nan,Nan,Nan,Nan
3,11,Nan,Nan,Nan,Nan,Nan,Nan
11,36,Nan,Nan,Nan,Nan,Nan,Nan
38,47,Nan,Nan,Nan,Nan,Nan,Nan
2,19,25,27,29,38,41,Nan
13,14,27,Nan,Nan,Nan,Nan,Nan
5,15,22,36,Nan,Nan,Nan,Nan
16,32,Nan,Nan,Nan,Nan,Nan,Nan
2,10,14,19,Nan,Nan,Nan,Nan
34,Nan,Nan,Nan,Nan,Nan,Nan,Nan
4,8,39,43,Nan,Nan,Nan,Nan
16,32,43,45,Nan,Nan,Nan,Nan
9,27,Nan,Nan,Nan,Nan,Nan,Nan
27,44,Nan,Nan,Nan,Nan,Nan,Nan
7,14,40,Nan,Nan,Nan,Nan,Nan
14,40,44,Nan,Nan,Nan,Nan,Nan
41,43,Nan,Nan,Nan,Nan,Nan,Nan
5,6,9,21,22,47,Nan,Nan
14,23,44,Nan,Nan,Nan,Nan,Nan
1,4,Nan,Nan,Nan,Nan,Nan,Nan
22,28,44,Nan,Nan,Nan,Nan,Nan
5,8,22,32,Nan,Nan,Nan,Nan
16,27,32,42,49,Nan,Nan,Nan
1,8,19,Nan,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
28,33,42,Nan,Nan,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
1,5,7,15,47,48,Nan,Nan
1,32,39,Nan,Nan,Nan,Nan,Nan
14,37,43,Nan,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
23,24,40,41,43,Nan,Nan,Nan
7,13,18,22,29,48,Nan,Nan
27,28,33,Nan,Nan,Nan,Nan,Nan
2,5,22,29,35,36,38,46
5,22,Nan,Nan,Nan,Nan,Nan,Nan
1,10,19,Nan,Nan,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
13,16,31,33,39,42,46,Nan
16,26,28,32,45,Nan,Nan,Nan
0,3,7,13,30,42,46,47
7,27,34,37,Nan,Nan,Nan,Nan
17,49,Nan,Nan,Nan,Nan,Nan,Nan
25,42,Nan,Nan,Nan,Nan,Nan,Nan
1,28,29,35,Nan,Nan,Nan,Nan
30,32,45,Nan,Nan,Nan,Nan,Nan
12,15,17,27,42,44,49,Nan
0,33,34,39,Nan,Nan,Nan,Nan
23,24,40,41,43,Nan,Nan,Nan
4,45,49,Nan,Nan,Nan,Nan,Nan
27,28,38,Nan,Nan,Nan,Nan,Nan
1,5,19,Nan,Nan,Nan,Nan,Nan
27,28,Nan,Nan,Nan,Nan,Nan,Nan
5,22,Nan,Nan,Nan,Nan,Nan,Nan
5,16,29,32,45,Nan,Nan,Nan
23,24,40,41,43,Nan,Nan,Nan
0,8,10,11,12,29,31,46
6,24,42,Nan,Nan,Nan,Nan,Nan
27,28,Nan,Nan,Nan,Nan,Nan,Nan
1,5,8,22,Nan,Nan,Nan,Nan
2,26,33,42,43,Nan,Nan,Nan
10,28,35,37,38,41,42,Nan
27,28,30,Nan,Nan,Nan,Nan,Nan
0,32,46,Nan,Nan,Nan,Nan,Nan
15,41,45,Nan,Nan,Nan,Nan,Nan
5,16,32,45,Nan,Nan,Nan,Nan
7,28,35,42,Nan,Nan,Nan,Nan
15,34,48,Nan,Nan,Nan,Nan,Nan
4,10,48,Nan,Nan,Nan,Nan,Nan
16,32,33,42,Nan,Nan,Nan,Nan
14,16,32,Nan,Nan,Nan,Nan,Nan
13,24,27,43,Nan,Nan,Nan,Nan
4,7,19,22,29,31,Nan,Nan
1,5,18,36,Nan,Nan,Nan,Nan
31,38,44,Nan,Nan,Nan,Nan,Nan
8,21,45,Nan,Nan,Nan,Nan,Nan
0,8,15,Nan,Nan,Nan,Nan,Nan
24,27,28,Nan,Nan,Nan,Nan,Nan
24,Nan,Nan,Nan,Nan,Nan,Nan,Nan
9,16,36,48,Nan,Nan,Nan,Nan
14,44,Nan,Nan,Nan,Nan,Nan,Nan
7,20,47,Nan,Nan,Nan,Nan,Nan
5,22,32,41,Nan,Nan,Nan,Nan
23,24,40,41,43,Nan,Nan,Nan
17,29,47,Nan,Nan,Nan,Nan,Nan
30,43,Nan,Nan,Nan,Nan,Nan,Nan
27,28,Nan,Nan,Nan,Nan,Nan,Nan
3,5,18,28,35,40,Nan,Nan
4,27,44,Nan,Nan,Nan,Nan,Nan
31,41,42,Nan,Nan,Nan,Nan,Nan
5,9,29,Nan,Nan,Nan,Nan,Nan
4,9,12,22,35,Nan,Nan,Nan
7,9,15,48,49,Nan,Nan,Nan
2,19,31,36,43,Nan,Nan,Nan
4,9,Nan,Nan,Nan,Nan,Nan,Nan
9,14,18,19,24,36,Nan,Nan
1,2,25,47,Nan,Nan,Nan,Nan
18,24,28,38,40,Nan,Nan,Nan
23,38,44,Nan,Nan,Nan,Nan,Nan
13,42,Nan,Nan,Nan,Nan,Nan,Nan
1,10,19,Nan,Nan,Nan,Nan,Nan
3,18,35,44,45,Nan,Nan,Nan
12,31,36,48,Nan,Nan,Nan,Nan
36,Nan,Nan,Nan,Nan,Nan,Nan,Nan
2,4,14,15,46,Nan,Nan,Nan
42,Nan,Nan,Nan,Nan,Nan,Nan,Nan
8,10,37,Nan,Nan,Nan,Nan,Nan
4,22,34,Nan,Nan,Nan,Nan,Nan
12,29,31,36,48,Nan,Nan,Nan
9,16,Nan,Nan,Nan,Nan,Nan,Nan
14,44,Nan,Nan,Nan,Nan,Nan,Nan
13,39,49,Nan,Nan,Nan,Nan,Nan
0,12,18,30,33,Nan,Nan,Nan
12,16,29,32,45,46,Nan,Nan
10,12,23,Nan,Nan,Nan,Nan,Nan
9,10,45,Nan,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
7,15,39,Nan,Nan,Nan,Nan,Nan
16,32,45,Nan,Nan,Nan,Nan,Nan
12,18,31,34,36,40,48,Nan
5,22,Nan,Nan,Nan,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
15,22,24,35,Nan,Nan,Nan,Nan
4,9,12,42,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
43,45,48,Nan,Nan,Nan,Nan,Nan
0,13,16,17,46,Nan,Nan,Nan
15,22,35,42,45,46,Nan,Nan
14,15,25,39,44,Nan,Nan,Nan
0,2,46,Nan,Nan,Nan,Nan,Nan
23,24,40,41,43,Nan,Nan,Nan
23,32,38,Nan,Nan,Nan,Nan,Nan
4,9,27,Nan,Nan,Nan,Nan,Nan
5,22,36,Nan,Nan,Nan,Nan,Nan
16,17,32,41,45,Nan,Nan,Nan
5,16,32,45,Nan,Nan,Nan,Nan
26,39,43,Nan,Nan,Nan,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
22,33,Nan,Nan,Nan,Nan,Nan,Nan
3,13,15,28,29,44,Nan,Nan
1,19,35,Nan,Nan,Nan,Nan,Nan
0,7,Nan,Nan,Nan,Nan,Nan,Nan
4,37,38,42,Nan,Nan,Nan,Nan
31,Nan,Nan,Nan,Nan,Nan,Nan,Nan
33,42,Nan,Nan,Nan,Nan,Nan,Nan
1,5,22,Nan,Nan,Nan,Nan,Nan
33,42,Nan,Nan,Nan,Nan,Nan,Nan
38,49,Nan,Nan,Nan,Nan,Nan,Nan
15,16,26,Nan,Nan,Nan,Nan,Nan
7,17,43,Nan,Nan,Nan,Nan,Nan
3,4,14,47,Nan,Nan,Nan,Nan
0,1,32,Nan,Nan,Nan,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
3,13,18,35,Nan,Nan,Nan,Nan
7,11,20,32,37,45,Nan,Nan
7,17,36,Nan,Nan,Nan,Nan,Nan
7,11,37,Nan,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
13,16,32,45,49,Nan,Nan,Nan
7,11,37,45,Nan,Nan,Nan,Nan
24,30,32,46,Nan,Nan,Nan,Nan
3,4,17,18,35,44,Nan,Nan
1,2,3,29,35,37,Nan,Nan
10,13,26,33,41,Nan,Nan,Nan
27,40,Nan,Nan,Nan,Nan,Nan,Nan
0,23,Nan,Nan,Nan,Nan,Nan,Nan
0,4,13,20,26,29,46,Nan
17,27,29,47,Nan,Nan,Nan,Nan
16,32,Nan,Nan,Nan,Nan,Nan,Nan
23,27,28,30,Nan,Nan,Nan,Nan
8,23,48,Nan,Nan,Nan,Nan,Nan
9,23,33,39,46,Nan,Nan,Nan
7,15,19,Nan,Nan,Nan,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
15,28,42,43,Nan,Nan,Nan,Nan
33,35,46,Nan,Nan,Nan,Nan,Nan
13,18,29,30,36,45,Nan,Nan
33,47,Nan,Nan,Nan,Nan,Nan,Nan
6,Nan,Nan,Nan,Nan,Nan,Nan,Nan
3,18,35,Nan,Nan,Nan,Nan,Nan
33,42,44,Nan,Nan,Nan,Nan,Nan
7,15,49,Nan,Nan,Nan,Nan,Nan
17,Nan,Nan,Nan,Nan,Nan,Nan,Nan
11,28,31,42,Nan,Nan,Nan,Nan
